user_id,job_role,company_remote,salary_usd,location,nomad_visa,productivity,burnout_level,timestamp
DN-2023-2228,Product Manager,Y,127672,"Mexico City, Mexico",Y,9,6,2029-02-05
DN-2023-2229,SEO Specialist,Y,85492,"Dubai, UAE",Y,9,1,2029-02-06
DN-2023-2230,Digital Marketer,Y,60056,"Dubai, UAE",N,7,1,2029-02-07
DN-2023-2231,Software Developer,Y,63023,"Medellin, Colombia",N,4,3,2029-02-08
DN-2023-2232,Digital Marketer,N,73262,"Ho Chi Minh City, Vietnam",Y,6,5,2029-02-09
DN-2023-2233,Software Developer,N,65962,"Bangkok, Thailand",Y,7,4,2029-02-10
DN-2023-2234,Graphic Designer,N,56360,"Berlin, Germany",N,5,4,2029-02-11
DN-2023-2235,UX Designer,N,87460,"Bangkok, Thailand",N,5,2,2029-02-12
DN-2023-2236,Content Creator,Y,58522,"Medellin, Colombia",N,5,3,2029-02-13
DN-2023-2237,Digital Marketer,N,78359,"Barcelona, Spain",Y,7,1,2029-02-14
DN-2023-2238,DevOps Engineer,Y,130573,"Bangkok, Thailand",Y,5,1,2029-02-15
DN-2023-2239,SEO Specialist,Y,35809,"Dubai, UAE",N,7,3,2029-02-16
DN-2023-2240,Product Manager,Y,102314,"Bali, Indonesia",Y,4,6,2029-02-17
DN-2023-2241,SEO Specialist,Y,76373,"Tallinn, Estonia",Y,8,4,2029-02-18
DN-2023-2242,Data Scientist,N,79987,"Bangkok, Thailand",Y,8,1,2029-02-19
DN-2023-2243,Content Creator,N,76814,"Tallinn, Estonia",Y,4,2,2029-02-20
DN-2023-2244,Data Scientist,Y,89819,"Medellin, Colombia",Y,5,4,2029-02-21
DN-2023-2245,Graphic Designer,N,83953,"Bangkok, Thailand",N,10,5,2029-02-22
DN-2023-2246,Content Creator,Y,70100,"Bangkok, Thailand",N,4,3,2029-02-23
DN-2023-2247,Content Creator,Y,85048,"Lisbon, Portugal",N,7,4,2029-02-24
DN-2023-2248,Data Scientist,Y,75960,"Dubai, UAE",N,4,5,2029-02-25
DN-2023-2249,Software Developer,Y,106852,"Mexico City, Mexico",Y,5,2,2029-02-26
DN-2023-2250,Data Scientist,N,74821,"Tallinn, Estonia",Y,6,6,2029-02-27
DN-2023-2251,SEO Specialist,N,85566,"Barcelona, Spain",Y,10,3,2029-02-28
DN-2023-2252,Software Developer,N,77765,"Lisbon, Portugal",Y,6,6,2029-03-01
DN-2023-2253,SEO Specialist,Y,82844,"Dubai, UAE",N,8,1,2029-03-02
DN-2023-2254,Graphic Designer,N,80578,"Medellin, Colombia",Y,6,6,2029-03-03
DN-2023-2255,Product Manager,Y,73641,"Tallinn, Estonia",Y,7,1,2029-03-04
DN-2023-2256,Data Analyst,N,102480,"Berlin, Germany",Y,4,5,2029-03-05
DN-2023-2257,Software Developer,Y,71666,"Medellin, Colombia",Y,10,4,2029-03-06
DN-2023-2258,Graphic Designer,Y,45838,"Mexico City, Mexico",N,9,2,2029-03-07
DN-2023-2259,DevOps Engineer,Y,94760,"Tallinn, Estonia",Y,7,5,2029-03-08
DN-2023-2260,Graphic Designer,Y,39967,"Medellin, Colombia",Y,6,2,2029-03-09
DN-2023-2261,Data Scientist,Y,117168,"Lisbon, Portugal",Y,8,6,2029-03-10
DN-2023-2262,Data Scientist,Y,85199,"Medellin, Colombia",N,8,2,2029-03-11
DN-2023-2263,Data Analyst,Y,78532,"Mexico City, Mexico",Y,9,6,2029-03-12
DN-2023-2264,Graphic Designer,Y,61979,"Mexico City, Mexico",Y,10,2,2029-03-13
DN-2023-2265,UX Designer,Y,111808,"Bali, Indonesia",Y,8,3,2029-03-14
DN-2023-2266,Product Manager,Y,131129,"Bangkok, Thailand",Y,7,5,2029-03-15
DN-2023-2267,Data Scientist,Y,127134,"Berlin, Germany",Y,4,3,2029-03-16
DN-2023-2268,Data Analyst,Y,70469,"Berlin, Germany",N,9,4,2029-03-17
DN-2023-2269,Product Manager,Y,62303,"Lisbon, Portugal",N,8,4,2029-03-18
DN-2023-2270,Graphic Designer,N,63744,"Mexico City, Mexico",N,8,1,2029-03-19
DN-2023-2271,Graphic Designer,N,75933,"Bali, Indonesia",Y,6,1,2029-03-20
DN-2023-2272,Content Creator,Y,76232,"Dubai, UAE",Y,7,1,2029-03-21
DN-2023-2273,Data Analyst,N,94846,"Bali, Indonesia",Y,9,4,2029-03-22
DN-2023-2274,Data Scientist,N,78501,"Barcelona, Spain",Y,8,2,2029-03-23
DN-2023-2275,UX Designer,N,76221,"Medellin, Colombia",Y,9,6,2029-03-24
DN-2023-2276,Graphic Designer,Y,53442,"Bangkok, Thailand",Y,8,2,2029-03-25
DN-2023-2277,UX Designer,Y,81703,"Bali, Indonesia",N,8,5,2029-03-26
DN-2023-2278,Graphic Designer,Y,65716,"Medellin, Colombia",N,8,4,2029-03-27
DN-2023-2279,Data Scientist,Y,101404,"Bangkok, Thailand",N,3,6,2029-03-28
DN-2023-2280,Product Manager,Y,92902,"Tallinn, Estonia",N,4,6,2029-03-29
DN-2023-2281,Digital Marketer,Y,38428,"Barcelona, Spain",Y,5,6,2029-03-30
DN-2023-2282,Product Manager,N,60037,"Barcelona, Spain",Y,10,1,2029-03-31
DN-2023-2283,Graphic Designer,N,67933,"Mexico City, Mexico",Y,3,6,2029-04-01
DN-2023-2284,SEO Specialist,Y,81142,"Barcelona, Spain",Y,5,6,2029-04-02
DN-2023-2285,Digital Marketer,Y,104023,"Tallinn, Estonia",Y,8,4,2029-04-03
DN-2023-2286,Digital Marketer,Y,80740,"Mexico City, Mexico",Y,6,2,2029-04-04
DN-2023-2287,UX Designer,N,66529,"Ho Chi Minh City, Vietnam",Y,7,2,2029-04-05
DN-2023-2288,Data Analyst,Y,83919,"Dubai, UAE",N,7,3,2029-04-06
DN-2023-2289,UX Designer,Y,71689,"Lisbon, Portugal",N,5,3,2029-04-07
DN-2023-2290,UX Designer,Y,71239,"Medellin, Colombia",Y,5,5,2029-04-08
DN-2023-2291,SEO Specialist,Y,47231,"Dubai, UAE",Y,6,4,2029-04-09
DN-2023-2292,Product Manager,Y,97064,"Dubai, UAE",Y,4,3,2029-04-10
DN-2023-2293,Product Manager,Y,91342,"Berlin, Germany",N,4,3,2029-04-11
DN-2023-2294,DevOps Engineer,N,79302,"Bali, Indonesia",Y,8,4,2029-04-12
DN-2023-2295,Graphic Designer,N,75910,"Barcelona, Spain",N,4,2,2029-04-13
DN-2023-2296,SEO Specialist,N,102406,"Ho Chi Minh City, Vietnam",Y,5,5,2029-04-14
DN-2023-2297,DevOps Engineer,N,106891,"Bali, Indonesia",Y,4,5,2029-04-15
DN-2023-2298,Data Scientist,Y,95319,"Lisbon, Portugal",Y,8,5,2029-04-16
DN-2023-2299,Graphic Designer,Y,78345,"Bali, Indonesia",Y,7,3,2029-04-17
DN-2023-2300,Graphic Designer,N,76869,"Berlin, Germany",Y,4,2,2029-04-18
DN-2023-2301,Content Creator,N,52764,"Lisbon, Portugal",N,4,5,2029-04-19
DN-2023-2302,Content Creator,Y,60229,"Tallinn, Estonia",Y,5,4,2029-04-20
DN-2023-2303,Software Developer,Y,90226,"Tallinn, Estonia",Y,6,5,2029-04-21
DN-2023-2304,Software Developer,Y,35418,"Mexico City, Mexico",N,7,1,2029-04-22
DN-2023-2305,UX Designer,Y,60756,"Bali, Indonesia",Y,6,2,2029-04-23
DN-2023-2306,Data Scientist,Y,111248,"Medellin, Colombia",Y,8,1,2029-04-24
DN-2023-2307,Digital Marketer,Y,103136,"Ho Chi Minh City, Vietnam",Y,8,2,2029-04-25
DN-2023-2308,Digital Marketer,Y,90379,"Berlin, Germany",N,5,6,2029-04-26
DN-2023-2309,Content Creator,Y,70463,"Lisbon, Portugal",N,5,4,2029-04-27
DN-2023-2310,Content Creator,N,72683,"Ho Chi Minh City, Vietnam",Y,8,6,2029-04-28
DN-2023-2311,Content Creator,Y,42784,"Bali, Indonesia",N,5,3,2029-04-29
DN-2023-2312,SEO Specialist,Y,68461,"Medellin, Colombia",N,9,3,2029-04-30
DN-2023-2313,Data Analyst,Y,39733,"Bali, Indonesia",Y,8,6,2029-05-01
DN-2023-2314,Software Developer,N,106013,"Barcelona, Spain",N,5,2,2029-05-02
DN-2023-2315,SEO Specialist,Y,63021,"Barcelona, Spain",Y,9,5,2029-05-03
DN-2023-2316,Product Manager,N,83200,"Berlin, Germany",N,9,1,2029-05-04
DN-2023-2317,Digital Marketer,Y,100161,"Lisbon, Portugal",Y,9,4,2029-05-05
DN-2023-2318,Graphic Designer,N,38166,"Lisbon, Portugal",N,7,5,2029-05-06
DN-2023-2319,Software Developer,N,61833,"Dubai, UAE",Y,8,3,2029-05-07
DN-2023-2320,DevOps Engineer,Y,92188,"Berlin, Germany",N,9,5,2029-05-08
DN-2023-2321,Product Manager,Y,107404,"Berlin, Germany",Y,7,6,2029-05-09
DN-2023-2322,Software Developer,Y,70709,"Medellin, Colombia",N,9,6,2029-05-10
DN-2023-2323,SEO Specialist,Y,78426,"Barcelona, Spain",Y,8,1,2029-05-11
DN-2023-2324,Data Scientist,Y,113797,"Lisbon, Portugal",N,10,3,2029-05-12
DN-2023-2325,Graphic Designer,Y,66763,"Bali, Indonesia",N,7,2,2029-05-13
DN-2023-2326,Software Developer,Y,89123,"Berlin, Germany",Y,8,4,2029-05-14
DN-2023-2327,Data Analyst,Y,85962,"Mexico City, Mexico",N,5,6,2029-05-15
DN-2023-2328,Content Creator,Y,58599,"Bangkok, Thailand",Y,4,4,2029-05-16
DN-2023-2329,Content Creator,Y,88894,"Lisbon, Portugal",N,7,3,2029-05-17
DN-2023-2330,Graphic Designer,Y,24372,"Tallinn, Estonia",N,4,2,2029-05-18
DN-2023-2331,SEO Specialist,Y,108067,"Lisbon, Portugal",Y,5,6,2029-05-19
DN-2023-2332,Content Creator,Y,70590,"Mexico City, Mexico",N,5,1,2029-05-20
DN-2023-2333,Software Developer,Y,84116,"Lisbon, Portugal",Y,5,4,2029-05-21
DN-2023-2334,DevOps Engineer,N,107713,"Mexico City, Mexico",Y,9,3,2029-05-22
DN-2023-2335,Digital Marketer,Y,69200,"Bangkok, Thailand",N,5,4,2029-05-23
DN-2023-2336,Digital Marketer,Y,91862,"Dubai, UAE",N,7,2,2029-05-24
DN-2023-2337,Product Manager,Y,94093,"Medellin, Colombia",Y,5,1,2029-05-25
DN-2023-2338,UX Designer,N,71987,"Bangkok, Thailand",Y,7,2,2029-05-26
DN-2023-2339,Data Scientist,N,117648,"Ho Chi Minh City, Vietnam",N,6,6,2029-05-27
DN-2023-2340,Graphic Designer,N,98292,"Dubai, UAE",Y,4,5,2029-05-28
DN-2023-2341,Product Manager,Y,44773,"Medellin, Colombia",N,5,2,2029-05-29
DN-2023-2342,UX Designer,Y,114428,"Barcelona, Spain",N,8,2,2029-05-30
DN-2023-2343,SEO Specialist,Y,58673,"Mexico City, Mexico",Y,10,4,2029-05-31
DN-2023-2344,Data Analyst,Y,60186,"Berlin, Germany",Y,5,2,2029-06-01
DN-2023-2345,Data Analyst,N,60612,"Ho Chi Minh City, Vietnam",Y,5,3,2029-06-02
DN-2023-2346,Data Scientist,Y,95060,"Bangkok, Thailand",Y,4,6,2029-06-03
DN-2023-2347,Content Creator,N,43525,"Lisbon, Portugal",N,9,4,2029-06-04
DN-2023-2348,Software Developer,Y,51151,"Bangkok, Thailand",N,8,4,2029-06-05
DN-2023-2349,Product Manager,N,87422,"Medellin, Colombia",Y,8,5,2029-06-06
DN-2023-2350,Product Manager,Y,98330,"Ho Chi Minh City, Vietnam",Y,6,6,2029-06-07
DN-2023-2351,Graphic Designer,Y,67080,"Bali, Indonesia",Y,8,3,2029-06-08
DN-2023-2352,Graphic Designer,Y,75473,"Medellin, Colombia",N,6,6,2029-06-09
DN-2023-2353,Data Analyst,Y,93927,"Dubai, UAE",N,10,2,2029-06-10
DN-2023-2354,Data Analyst,Y,90443,"Bangkok, Thailand",N,4,5,2029-06-11
DN-2023-2355,DevOps Engineer,N,98693,"Bangkok, Thailand",Y,7,3,2029-06-12
DN-2023-2356,DevOps Engineer,Y,46630,"Ho Chi Minh City, Vietnam",N,5,5,2029-06-13
DN-2023-2357,Content Creator,Y,33845,"Mexico City, Mexico",Y,5,6,2029-06-14
DN-2023-2358,DevOps Engineer,Y,108383,"Ho Chi Minh City, Vietnam",N,6,1,2029-06-15
DN-2023-2359,Software Developer,Y,87188,"Berlin, Germany",N,8,6,2029-06-16
DN-2023-2360,Software Developer,N,67666,"Bangkok, Thailand",N,5,2,2029-06-17
DN-2023-2361,Product Manager,N,67565,"Mexico City, Mexico",Y,7,5,2029-06-18
DN-2023-2362,Digital Marketer,N,59057,"Mexico City, Mexico",N,5,1,2029-06-19
DN-2023-2363,Software Developer,N,91843,"Ho Chi Minh City, Vietnam",Y,9,2,2029-06-20
DN-2023-2364,UX Designer,N,83531,"Barcelona, Spain",N,8,5,2029-06-21
DN-2023-2365,Data Analyst,Y,99842,"Medellin, Colombia",Y,7,5,2029-06-22
DN-2023-2366,Graphic Designer,N,62474,"Dubai, UAE",Y,9,6,2029-06-23
DN-2023-2367,DevOps Engineer,Y,89242,"Barcelona, Spain",Y,5,5,2029-06-24
DN-2023-2368,Product Manager,Y,110707,"Bangkok, Thailand",N,8,5,2029-06-25
DN-2023-2369,Data Scientist,Y,44548,"Bangkok, Thailand",Y,9,4,2029-06-26
DN-2023-2370,Graphic Designer,N,69079,"Bangkok, Thailand",N,8,5,2029-06-27
DN-2023-2371,UX Designer,N,73315,"Tallinn, Estonia",N,6,6,2029-06-28
DN-2023-2372,DevOps Engineer,Y,101796,"Lisbon, Portugal",N,9,4,2029-06-29
DN-2023-2373,UX Designer,N,99277,"Bali, Indonesia",Y,9,4,2029-06-30
DN-2023-2374,Data Analyst,N,66074,"Tallinn, Estonia",N,9,1,2029-07-01
DN-2023-2375,Data Analyst,Y,69155,"Bali, Indonesia",Y,4,2,2029-07-02
DN-2023-2376,Content Creator,Y,26897,"Mexico City, Mexico",Y,9,4,2029-07-03
DN-2023-2377,Product Manager,N,125400,"Bangkok, Thailand",Y,4,3,2029-07-04
DN-2023-2378,Graphic Designer,Y,67158,"Berlin, Germany",Y,8,4,2029-07-05
DN-2023-2379,SEO Specialist,Y,106891,"Dubai, UAE",Y,10,3,2029-07-06
DN-2023-2380,SEO Specialist,Y,71292,"Ho Chi Minh City, Vietnam",Y,4,1,2029-07-07
DN-2023-2381,Graphic Designer,Y,77843,"Dubai, UAE",Y,8,3,2029-07-08
DN-2023-2382,Data Scientist,N,77354,"Berlin, Germany",Y,4,1,2029-07-09
DN-2023-2383,Product Manager,Y,35640,"Ho Chi Minh City, Vietnam",Y,8,1,2029-07-10
DN-2023-2384,UX Designer,N,85921,"Mexico City, Mexico",Y,8,1,2029-07-11
DN-2023-2385,Data Scientist,N,82400,"Berlin, Germany",N,10,3,2029-07-12
DN-2023-2386,Digital Marketer,N,64882,"Bangkok, Thailand",Y,9,3,2029-07-13
DN-2023-2387,Graphic Designer,Y,77586,"Berlin, Germany",Y,10,1,2029-07-14
DN-2023-2388,UX Designer,Y,103123,"Bangkok, Thailand",Y,10,1,2029-07-15
DN-2023-2389,SEO Specialist,Y,81287,"Berlin, Germany",Y,9,2,2029-07-16
DN-2023-2390,Software Developer,Y,75586,"Berlin, Germany",Y,8,1,2029-07-17
DN-2023-2391,Content Creator,N,71504,"Barcelona, Spain",Y,9,5,2029-07-18
DN-2023-2392,SEO Specialist,Y,60247,"Dubai, UAE",N,8,2,2029-07-19
DN-2023-2393,Product Manager,Y,98552,"Bali, Indonesia",N,9,2,2029-07-20
DN-2023-2394,Data Analyst,Y,44291,"Tallinn, Estonia",N,6,2,2029-07-21
DN-2023-2395,Software Developer,N,58538,"Barcelona, Spain",N,4,5,2029-07-22
DN-2023-2396,Content Creator,N,51340,"Bali, Indonesia",N,10,2,2029-07-23
DN-2023-2397,Content Creator,Y,65396,"Barcelona, Spain",N,8,2,2029-07-24
DN-2023-2398,Digital Marketer,N,73950,"Lisbon, Portugal",N,5,3,2029-07-25
DN-2023-2399,Digital Marketer,Y,106136,"Ho Chi Minh City, Vietnam",Y,8,6,2029-07-26
DN-2023-2400,DevOps Engineer,Y,114127,"Bangkok, Thailand",Y,9,3,2029-07-27
DN-2023-2401,SEO Specialist,N,70376,"Tallinn, Estonia",Y,7,1,2029-07-28
DN-2023-2402,SEO Specialist,Y,91743,"Barcelona, Spain",Y,5,1,2029-07-29
DN-2023-2403,SEO Specialist,N,71836,"Barcelona, Spain",N,5,4,2029-07-30
DN-2023-2404,DevOps Engineer,Y,106283,"Mexico City, Mexico",Y,9,6,2029-07-31
DN-2023-2405,Data Scientist,Y,104798,"Berlin, Germany",N,6,5,2029-08-01
DN-2023-2406,Content Creator,N,90019,"Lisbon, Portugal",Y,4,3,2029-08-02
DN-2023-2407,Software Developer,Y,83200,"Tallinn, Estonia",Y,6,1,2029-08-03
DN-2023-2408,Product Manager,N,147843,"Tallinn, Estonia",Y,4,5,2029-08-04
DN-2023-2409,Content Creator,N,78167,"Ho Chi Minh City, Vietnam",Y,8,2,2029-08-05
DN-2023-2410,Digital Marketer,Y,81874,"Tallinn, Estonia",Y,10,5,2029-08-06
DN-2023-2411,UX Designer,Y,73210,"Medellin, Colombia",Y,6,3,2029-08-07
DN-2023-2412,Data Analyst,Y,66700,"Tallinn, Estonia",Y,6,6,2029-08-08
DN-2023-2413,DevOps Engineer,Y,105016,"Barcelona, Spain",Y,4,4,2029-08-09
DN-2023-2414,Graphic Designer,Y,59051,"Medellin, Colombia",N,6,3,2029-08-10
DN-2023-2415,UX Designer,Y,84364,"Bali, Indonesia",Y,9,6,2029-08-11
DN-2023-2416,Product Manager,Y,106463,"Berlin, Germany",Y,7,1,2029-08-12
DN-2023-2417,SEO Specialist,Y,84281,"Medellin, Colombia",Y,10,1,2029-08-13
DN-2023-2418,Digital Marketer,N,132292,"Bali, Indonesia",Y,5,5,2029-08-14
DN-2023-2419,Digital Marketer,N,76385,"Lisbon, Portugal",Y,9,3,2029-08-15
DN-2023-2420,Digital Marketer,N,97510,"Dubai, UAE",Y,8,1,2029-08-16
DN-2023-2421,SEO Specialist,Y,74692,"Bangkok, Thailand",Y,10,2,2029-08-17
DN-2023-2422,Graphic Designer,N,24616,"Barcelona, Spain",N,8,2,2029-08-18
DN-2023-2423,DevOps Engineer,Y,90443,"Medellin, Colombia",Y,10,4,2029-08-19
DN-2023-2424,UX Designer,N,67397,"Dubai, UAE",Y,5,5,2029-08-20
DN-2023-2425,SEO Specialist,N,86530,"Berlin, Germany",Y,10,1,2029-08-21
DN-2023-2426,Product Manager,Y,94413,"Mexico City, Mexico",Y,10,4,2029-08-22
DN-2023-2427,DevOps Engineer,Y,104196,"Lisbon, Portugal",Y,6,2,2029-08-23
DN-2023-2428,Product Manager,N,83276,"Bangkok, Thailand",N,9,4,2029-08-24
DN-2023-2429,DevOps Engineer,N,86278,"Berlin, Germany",N,5,4,2029-08-25
DN-2023-2430,Graphic Designer,N,82732,"Lisbon, Portugal",Y,7,1,2029-08-26
DN-2023-2431,Data Analyst,Y,57437,"Mexico City, Mexico",N,9,1,2029-08-27
DN-2023-2432,Product Manager,Y,51358,"Bali, Indonesia",Y,4,1,2029-08-28
DN-2023-2433,SEO Specialist,Y,74827,"Mexico City, Mexico",N,6,5,2029-08-29
DN-2023-2434,DevOps Engineer,N,121700,"Medellin, Colombia",N,9,4,2029-08-30
DN-2023-2435,Digital Marketer,Y,84405,"Bangkok, Thailand",N,4,4,2029-08-31
DN-2023-2436,Content Creator,N,73489,"Tallinn, Estonia",Y,5,5,2029-09-01
DN-2023-2437,Digital Marketer,Y,103963,"Ho Chi Minh City, Vietnam",Y,10,2,2029-09-02
DN-2023-2438,Data Scientist,Y,120749,"Barcelona, Spain",Y,8,3,2029-09-03
DN-2023-2439,Data Analyst,Y,72648,"Barcelona, Spain",Y,9,2,2029-09-04
DN-2023-2440,Data Analyst,N,93445,"Bali, Indonesia",Y,9,5,2029-09-05
DN-2023-2441,Digital Marketer,Y,84951,"Berlin, Germany",Y,4,4,2029-09-06
DN-2023-2442,UX Designer,Y,77482,"Bangkok, Thailand",Y,4,4,2029-09-07
DN-2023-2443,Graphic Designer,Y,73933,"Tallinn, Estonia",N,8,1,2029-09-08
DN-2023-2444,Product Manager,Y,91425,"Bali, Indonesia",Y,4,1,2029-09-09
DN-2023-2445,SEO Specialist,Y,62995,"Ho Chi Minh City, Vietnam",N,4,4,2029-09-10
DN-2023-2446,Data Analyst,N,33000,"Medellin, Colombia",Y,9,4,2029-09-11
DN-2023-2447,Digital Marketer,Y,57631,"Medellin, Colombia",N,7,6,2029-09-12
DN-2023-2448,Digital Marketer,Y,53155,"Tallinn, Estonia",Y,8,1,2029-09-13
DN-2023-2449,Graphic Designer,N,69689,"Tallinn, Estonia",Y,10,1,2029-09-14
DN-2023-2450,Graphic Designer,N,43941,"Tallinn, Estonia",N,9,2,2029-09-15
DN-2023-2451,Software Developer,Y,91252,"Mexico City, Mexico",Y,10,4,2029-09-16
DN-2023-2452,Software Developer,Y,101147,"Barcelona, Spain",Y,5,4,2029-09-17
DN-2023-2453,UX Designer,N,87315,"Dubai, UAE",Y,5,5,2029-09-18
DN-2023-2454,UX Designer,N,66352,"Bangkok, Thailand",Y,9,2,2029-09-19
DN-2023-2455,Data Scientist,N,113161,"Dubai, UAE",Y,4,3,2029-09-20
DN-2023-2456,UX Designer,Y,116691,"Mexico City, Mexico",Y,6,3,2029-09-21
DN-2023-2457,DevOps Engineer,Y,120582,"Berlin, Germany",N,5,3,2029-09-22
DN-2023-2458,Graphic Designer,N,41503,"Medellin, Colombia",N,4,6,2029-09-23
DN-2023-2459,SEO Specialist,Y,50625,"Barcelona, Spain",Y,9,1,2029-09-24
DN-2023-2460,DevOps Engineer,Y,49690,"Tallinn, Estonia",N,10,3,2029-09-25
DN-2023-2461,Product Manager,N,75584,"Ho Chi Minh City, Vietnam",Y,9,5,2029-09-26
DN-2023-2462,Digital Marketer,Y,84182,"Ho Chi Minh City, Vietnam",Y,6,1,2029-09-27
DN-2023-2463,UX Designer,Y,68177,"Ho Chi Minh City, Vietnam",Y,6,1,2029-09-28
DN-2023-2464,Digital Marketer,Y,56904,"Bangkok, Thailand",N,8,3,2029-09-29
DN-2023-2465,Data Analyst,Y,99774,"Tallinn, Estonia",Y,9,1,2029-09-30
DN-2023-2466,Data Scientist,Y,97850,"Barcelona, Spain",N,5,2,2029-10-01
DN-2023-2467,Data Analyst,N,50497,"Medellin, Colombia",Y,10,2,2029-10-02
DN-2023-2468,Data Scientist,Y,107605,"Dubai, UAE",N,10,3,2029-10-03
DN-2023-2469,Software Developer,Y,81109,"Tallinn, Estonia",N,7,5,2029-10-04
DN-2023-2470,Digital Marketer,N,99622,"Tallinn, Estonia",Y,7,1,2029-10-05
DN-2023-2471,Data Scientist,Y,74078,"Mexico City, Mexico",N,4,4,2029-10-06
DN-2023-2472,Content Creator,Y,60393,"Berlin, Germany",Y,5,3,2029-10-07
DN-2023-2473,DevOps Engineer,N,53520,"Ho Chi Minh City, Vietnam",Y,6,6,2029-10-08
DN-2023-2474,Data Scientist,N,128488,"Bali, Indonesia",Y,10,1,2029-10-09
DN-2023-2475,Data Scientist,Y,71305,"Barcelona, Spain",Y,5,3,2029-10-10
DN-2023-2476,DevOps Engineer,N,75105,"Mexico City, Mexico",N,9,3,2029-10-11
DN-2023-2477,Digital Marketer,Y,61694,"Berlin, Germany",Y,5,5,2029-10-12
DN-2023-2478,Digital Marketer,N,127609,"Berlin, Germany",Y,7,4,2029-10-13
DN-2023-2479,DevOps Engineer,Y,79152,"Lisbon, Portugal",Y,10,1,2029-10-14
DN-2023-2480,Data Analyst,N,108730,"Ho Chi Minh City, Vietnam",Y,5,3,2029-10-15
DN-2023-2481,Content Creator,Y,62980,"Lisbon, Portugal",Y,6,3,2029-10-16
DN-2023-2482,SEO Specialist,Y,57076,"Mexico City, Mexico",N,4,1,2029-10-17
DN-2023-2483,Product Manager,Y,64575,"Berlin, Germany",N,8,3,2029-10-18
DN-2023-2484,Content Creator,Y,53399,"Bali, Indonesia",Y,10,3,2029-10-19
DN-2023-2485,Digital Marketer,N,86362,"Barcelona, Spain",Y,7,3,2029-10-20
DN-2023-2486,SEO Specialist,Y,91114,"Lisbon, Portugal",Y,9,2,2029-10-21
DN-2023-2487,Software Developer,Y,63522,"Berlin, Germany",N,8,2,2029-10-22
DN-2023-2488,UX Designer,Y,69133,"Barcelona, Spain",Y,4,4,2029-10-23
DN-2023-2489,Data Scientist,Y,74104,"Ho Chi Minh City, Vietnam",Y,10,5,2029-10-24
DN-2023-2490,DevOps Engineer,N,67343,"Dubai, UAE",N,10,1,2029-10-25
DN-2023-2491,DevOps Engineer,N,71869,"Barcelona, Spain",Y,6,5,2029-10-26
DN-2023-2492,Data Scientist,Y,118516,"Berlin, Germany",Y,6,5,2029-10-27
DN-2023-2493,UX Designer,N,69423,"Mexico City, Mexico",N,6,2,2029-10-28
DN-2023-2494,Product Manager,N,93977,"Lisbon, Portugal",Y,6,4,2029-10-29
DN-2023-2495,UX Designer,Y,66001,"Lisbon, Portugal",Y,7,5,2029-10-30
DN-2023-2496,SEO Specialist,Y,72926,"Medellin, Colombia",Y,10,5,2029-10-31
DN-2023-2497,UX Designer,N,96164,"Berlin, Germany",Y,7,3,2029-11-01
DN-2023-2498,SEO Specialist,Y,69560,"Medellin, Colombia",Y,5,1,2029-11-02
DN-2023-2499,UX Designer,N,83615,"Bali, Indonesia",N,9,4,2029-11-03
DN-2023-2500,Product Manager,Y,128737,"Bali, Indonesia",Y,5,1,2029-11-04
DN-2023-2501,Product Manager,Y,68695,"Berlin, Germany",N,9,2,2029-11-05
DN-2023-2502,Digital Marketer,Y,70499,"Lisbon, Portugal",Y,4,5,2029-11-06
DN-2023-2503,Data Scientist,Y,110272,"Ho Chi Minh City, Vietnam",Y,5,5,2029-11-07
DN-2023-2504,Product Manager,N,145129,"Bangkok, Thailand",Y,3,6,2029-11-08
DN-2023-2505,SEO Specialist,Y,54602,"Bali, Indonesia",Y,4,1,2029-11-09
DN-2023-2506,Product Manager,Y,54629,"Lisbon, Portugal",Y,4,2,2029-11-10
DN-2023-2507,Digital Marketer,N,87987,"Tallinn, Estonia",Y,5,6,2029-11-11
DN-2023-2508,DevOps Engineer,Y,92572,"Tallinn, Estonia",Y,7,6,2029-11-12
DN-2023-2509,SEO Specialist,Y,93063,"Medellin, Colombia",Y,8,3,2029-11-13
DN-2023-2510,Digital Marketer,N,90951,"Barcelona, Spain",N,6,6,2029-11-14
DN-2023-2511,Data Analyst,N,87253,"Ho Chi Minh City, Vietnam",Y,3,6,2029-11-15
DN-2023-2512,Data Analyst,Y,99974,"Medellin, Colombia",Y,6,3,2029-11-16
DN-2023-2513,Software Developer,Y,65716,"Tallinn, Estonia",Y,5,5,2029-11-17
DN-2023-2514,UX Designer,Y,83389,"Ho Chi Minh City, Vietnam",Y,5,5,2029-11-18
DN-2023-2515,Data Scientist,Y,60141,"Bangkok, Thailand",N,7,4,2029-11-19
DN-2023-2516,Graphic Designer,Y,62693,"Barcelona, Spain",Y,6,6,2029-11-20
DN-2023-2517,Content Creator,Y,40216,"Medellin, Colombia",Y,4,1,2029-11-21
DN-2023-2518,Digital Marketer,Y,57106,"Tallinn, Estonia",Y,4,5,2029-11-22
DN-2023-2519,DevOps Engineer,Y,123324,"Bali, Indonesia",N,5,2,2029-11-23
DN-2023-2520,Content Creator,Y,34459,"Bali, Indonesia",Y,5,1,2029-11-24
DN-2023-2521,DevOps Engineer,Y,89892,"Medellin, Colombia",Y,5,4,2029-11-25
DN-2023-2522,Content Creator,N,84959,"Bangkok, Thailand",Y,4,6,2029-11-26
